id,network,perspective,name,title,organization,country,experience,last_updated
88383,AlphaSights,Customer,Teresa Bryan,Chemical engineer,Johnson Ltd,Canada,"[""[{\""id\"": \""a5278aad-67c1-4235-904f-cb56f69e39c2\"", \""title\"": \""Teacher, secondary school\"", \""company\"": \""Garcia Inc\"", \""duration\"": \""5 years\""}]"", ""[{\""id\"": \""e5a9016b-6bab-42fc-9b3b-496995ba71e6\"", \""title\"": \""Architectural technologist\"", \""company\"": \""Cox-Bowman\"", \""duration\"": \""7 years\""}]"", ""[{\""id\"": \""d49795cb-03e3-4876-b8e1-ae285f98825b\"", \""title\"": \""Arts development officer\"", \""company\"": \""Rios Inc\"", \""duration\"": \""3 years\""}]"", ""[{\""id\"": \""9870b3a7-4203-45d3-b44b-3d3587fe9e98\"", \""title\"": \""Commissioning editor\"", \""company\"": \""Lucas-Bryant\"", \""duration\"": \""6 years\""}]"", ""[{\""id\"": \""cedd7735-0dfb-4328-b320-d48e0fa3a24d\"", \""title\"": \""Community pharmacist\"", \""company\"": \""Pope, Johnson and Hernandez\"", \""duration\"": \""8 years\""}]"", ""[{\""id\"": \""b59d39a9-af6b-427f-957f-ee7808ccbbbe\"", \""title\"": \""Bonds trader\"", \""company\"": \""Richardson and Sons\"", \""duration\"": \""6 years\""}]"", ""[{\""id\"": \""455d2c4e-bfcd-4038-833a-2d10591f94d3\"", \""title\"": \""Civil engineer, consulting\"", \""company\"": \""Parker, Robinson and Yu\"", \""duration\"": \""1 years\""}]""]",2024-09-10T17:02:58.060924
26371,AlphaSights,Competitor,Annette Long,Museum/gallery exhibitions officer,King and Sons,Japan,"[""[{\""id\"": \""4abc44e8-58f3-4a9e-82f2-3b984b85f6fa\"", \""title\"": \""Engineer, chemical\"", \""company\"": \""Miller, Harris and Schmitt\"", \""duration\"": \""9 years\""}]"", ""[{\""id\"": \""6ec0c038-8d98-4241-a99f-1510e3680d4b\"", \""title\"": \""Music tutor\"", \""company\"": \""Walker-Terry\"", \""duration\"": \""5 years\""}]"", ""[{\""id\"": \""9b4fe2b1-ae0c-4670-be77-dd9a57af6102\"", \""title\"": \""Accountant, chartered\"", \""company\"": \""Castillo, Larsen and Frazier\"", \""duration\"": \""10 years\""}]"", ""[{\""id\"": \""89d2a08b-ab2b-41f4-8b7b-7e1711df8433\"", \""title\"": \""Warden/ranger\"", \""company\"": \""Williams-Jones\"", \""duration\"": \""4 years\""}]"", ""[{\""id\"": \""f48518ea-069d-4cd5-b741-42c24c58daf4\"", \""title\"": \""Sports coach\"", \""company\"": \""Coffey Inc\"", \""duration\"": \""6 years\""}]"", ""[{\""id\"": \""6940c841-8e73-487e-b99f-ce0e8e19fad9\"", \""title\"": \""Buyer, industrial\"", \""company\"": \""Sexton Group\"", \""duration\"": \""10 years\""}]"", ""[{\""id\"": \""d2e4fa35-fa99-491b-96e8-ca28667781c0\"", \""title\"": \""Clinical embryologist\"", \""company\"": \""Hill, Knapp and Baker\"", \""duration\"": \""5 years\""}]"", ""[{\""id\"": \""a5895488-dfeb-4168-93c5-b302b13e3d81\"", \""title\"": \""Senior tax professional/tax inspector\"", \""company\"": \""Lane Ltd\"", \""duration\"": \""3 years\""}]""]",2024-09-10T17:02:58.060924
27616,Third Bridge,Former,Bryan Gray,Solicitor,Walker-Cervantes,Sweden,"[""[{\""id\"": \""2e904262-5f14-492a-a630-5538d1016462\"", \""title\"": \""Sport and exercise psychologist\"", \""company\"": \""Smith Ltd\"", \""duration\"": \""6 years\""}]"", ""[{\""id\"": \""5a98ec2a-75c5-4648-b727-ce47f32083c8\"", \""title\"": \""Surveyor, building\"", \""company\"": \""Romero, Jones and Hayes\"", \""duration\"": \""4 years\""}]"", ""[{\""id\"": \""8795e177-980f-46a9-9ba1-dfdb95119f12\"", \""title\"": \""Field trials officer\"", \""company\"": \""Perkins, Kelly and Singh\"", \""duration\"": \""2 years\""}]""]",2024-09-10T17:02:58.060924
60705,Guidepoint,Customer,Rachael Mercado,Equities trader,Kelly Group,Malta,"[""[{\""id\"": \""93fcb327-1b09-49d3-9df7-57ecf0e03edc\"", \""title\"": \""Land/geomatics surveyor\"", \""company\"": \""Huang-Baldwin\"", \""duration\"": \""1 years\""}]"", ""[{\""id\"": \""2e17f154-27bd-4352-81c8-3fd5bf0a29ac\"", \""title\"": \""Private music teacher\"", \""company\"": \""Perkins, Christensen and Zamora\"", \""duration\"": \""9 years\""}]"", ""[{\""id\"": \""774af46e-a3e2-4b30-b536-601138f0973e\"", \""title\"": \""Accountant, chartered public finance\"", \""company\"": \""Roberts, Wheeler and Sanchez\"", \""duration\"": \""5 years\""}]""]",2024-09-10T17:02:58.060924
20118,Third Bridge,Competitor,Alicia Hart,Electrical engineer,"Tran, Murphy and Estes",Norway,"[""[{\""id\"": \""b3839cd8-41fd-42f1-bc5b-f7abe960275a\"", \""title\"": \""Fish farm manager\"", \""company\"": \""Rodriguez-Soto\"", \""duration\"": \""9 years\""}]"", ""[{\""id\"": \""6f9eb703-b09e-4b6f-9a1b-823f09ec7aeb\"", \""title\"": \""Advertising account executive\"", \""company\"": \""White, Green and Cooper\"", \""duration\"": \""2 years\""}]"", ""[{\""id\"": \""7f4fb39f-5104-465b-9fdf-9d0237b7afe0\"", \""title\"": \""Multimedia programmer\"", \""company\"": \""Hill, Willis and Perry\"", \""duration\"": \""2 years\""}]""]",2024-09-10T17:02:58.060924
19057,Third Bridge,Customer,Rebecca Nelson,Probation officer,Brown-Taylor,Malta,"[""[{\""id\"": \""60ad00d6-2f4b-4c52-bb29-df26b43d60f9\"", \""title\"": \""Systems analyst\"", \""company\"": \""Clayton, Ray and Farley\"", \""duration\"": \""5 years\""}]"", ""[{\""id\"": \""fbfdc165-9feb-465e-8757-b61c7ce05717\"", \""title\"": \""Producer, television/film/video\"", \""company\"": \""Lopez, Ruiz and Alvarado\"", \""duration\"": \""4 years\""}]"", ""[{\""id\"": \""40b5745a-0254-4b47-9503-57d9a74bb3b3\"", \""title\"": \""Physicist, medical\"", \""company\"": \""Thomas Inc\"", \""duration\"": \""10 years\""}]""]",2024-09-10T17:02:58.060924
19734,Guidepoint,Competitor,Jonathan Chavez,Audiological scientist,Wood PLC,Ireland,"[""[{\""id\"": \""33a065ed-bfde-4267-a5c5-fcf61e938868\"", \""title\"": \""Technical sales engineer\"", \""company\"": \""Garcia-Oliver\"", \""duration\"": \""10 years\""}]"", ""[{\""id\"": \""7b6de549-7d24-47e3-a7b2-2f4d6a313475\"", \""title\"": \""Optometrist\"", \""company\"": \""Allen-Jennings\"", \""duration\"": \""2 years\""}]"", ""[{\""id\"": \""4604ef13-5875-486f-8c25-dbdc4d0395a9\"", \""title\"": \""Careers information officer\"", \""company\"": \""Bell, Nelson and Martinez\"", \""duration\"": \""7 years\""}]"", ""[{\""id\"": \""f9ef18ca-a099-42bd-9d06-82d87bb463a9\"", \""title\"": \""Commercial horticulturist\"", \""company\"": \""Ramos-Vaughn\"", \""duration\"": \""7 years\""}]"", ""[{\""id\"": \""2b8dffd7-d015-45b7-b0b8-3de98070ac44\"", \""title\"": \""Copy\"", \""company\"": \""Higgins-Martinez\"", \""duration\"": \""3 years\""}]"", ""[{\""id\"": \""e2c42197-ec12-4b7c-add3-f3e3f5819987\"", \""title\"": \""Physiotherapist\"", \""company\"": \""Flores, Scott and Heath\"", \""duration\"": \""9 years\""}]"", ""[{\""id\"": \""8e831532-efc0-486d-8bd5-d171fce0789d\"", \""title\"": \""Press photographer\"", \""company\"": \""Bradley, Chang and Parks\"", \""duration\"": \""1 years\""}]"", ""[{\""id\"": \""cca2caf3-6813-4fb1-8ab2-849abf512f3f\"", \""title\"": \""Pension scheme manager\"", \""company\"": \""Ross, Reyes and Norris\"", \""duration\"": \""3 years\""}]""]",2024-09-10T17:02:58.060924
77532,Guidepoint,Former,Amy Wiley,Insurance account manager,Williams LLC,Belgium,"[""[{\""id\"": \""c9bec833-2e45-44e0-bd51-50c21b1e1786\"", \""title\"": \""Chiropractor\"", \""company\"": \""Olson, Short and Marquez\"", \""duration\"": \""8 years\""}]"", ""[{\""id\"": \""ec015c25-04e0-4de8-840d-ab6a2562f8fb\"", \""title\"": \""Armed forces training and education officer\"", \""company\"": \""Farrell, Marquez and Odom\"", \""duration\"": \""4 years\""}]"", ""[{\""id\"": \""3464de94-62e3-4201-8b73-ac324703c4e8\"", \""title\"": \""Careers information officer\"", \""company\"": \""Cole and Sons\"", \""duration\"": \""7 years\""}]"", ""[{\""id\"": \""7f6045c4-4913-4ce1-9e30-3e425e7ef48b\"", \""title\"": \""Music tutor\"", \""company\"": \""King Inc\"", \""duration\"": \""2 years\""}]"", ""[{\""id\"": \""48c47817-bfbf-43aa-b213-3befd043a658\"", \""title\"": \""Product/process development scientist\"", \""company\"": \""Wallace-Boone\"", \""duration\"": \""3 years\""}]""]",2024-09-10T17:02:58.060924
81724,Dialectica,Former,Stephanie Kemp,Management consultant,Cook-Bell,Spain,"[""[{\""id\"": \""a4fe3d00-07a8-432b-8de8-ff19223410c1\"", \""title\"": \""Advertising copywriter\"", \""company\"": \""Sharp-Berry\"", \""duration\"": \""6 years\""}]"", ""[{\""id\"": \""7484e942-bed5-4239-a3e8-eb85e1b949cc\"", \""title\"": \""Chief Operating Officer\"", \""company\"": \""Smith, Dixon and Maddox\"", \""duration\"": \""2 years\""}]"", ""[{\""id\"": \""1251317b-d743-4986-b3c9-0357c2fab870\"", \""title\"": \""Engineer, electrical\"", \""company\"": \""Hall, Rodriguez and Miller\"", \""duration\"": \""8 years\""}]"", ""[{\""id\"": \""23c3ca9b-ced8-46f4-814b-b38dabfdc09c\"", \""title\"": \""Microbiologist\"", \""company\"": \""Pratt and Sons\"", \""duration\"": \""7 years\""}]"", ""[{\""id\"": \""8c0a03dd-be3a-43cd-89c3-3815878d507f\"", \""title\"": \""Scientist, product/process development\"", \""company\"": \""Foster, Barr and Mora\"", \""duration\"": \""4 years\""}]"", ""[{\""id\"": \""9d35f1d2-0c7c-4dd5-9951-6684d8431208\"", \""title\"": \""Advertising copywriter\"", \""company\"": \""Bennett, Travis and Brown\"", \""duration\"": \""1 years\""}]"", ""[{\""id\"": \""4c3335ae-5269-4479-9613-fafaef82d540\"", \""title\"": \""Water quality scientist\"", \""company\"": \""Martin-Murphy\"", \""duration\"": \""4 years\""}]"", ""[{\""id\"": \""184336aa-ecc1-4512-bad7-aec353f0b29c\"", \""title\"": \""Social researcher\"", \""company\"": \""Houston-Stephens\"", \""duration\"": \""7 years\""}]""]",2024-09-10T17:02:58.060924
59035,Guidepoint,Customer,Courtney Anderson,"Nurse, learning disability",Sampson and Sons,Cyprus,"[""[{\""id\"": \""f0147a0f-451a-4575-a8bc-3aa7f978f8c0\"", \""title\"": \""Engineer, structural\"", \""company\"": \""Gray-Koch\"", \""duration\"": \""3 years\""}]"", ""[{\""id\"": \""f6f66016-2c59-48b6-a32f-8e8d078d669a\"", \""title\"": \""Statistician\"", \""company\"": \""Lin, Molina and Jones\"", \""duration\"": \""2 years\""}]"", ""[{\""id\"": \""421ca6a2-fa51-423b-9ca2-6be21ca02912\"", \""title\"": \""Data processing manager\"", \""company\"": \""Ray Group\"", \""duration\"": \""4 years\""}]"", ""[{\""id\"": \""8ef79022-e31c-455b-bc85-7b12eba7bdf9\"", \""title\"": \""Glass blower/designer\"", \""company\"": \""Davis LLC\"", \""duration\"": \""6 years\""}]""]",2024-09-10T17:02:58.060924
89294,Third Bridge,Customer,Jeffrey Garcia,"Biochemist, clinical",Pratt Group,France,"[""[{\""id\"": \""450bb574-8114-484b-a0d9-505e0caa899a\"", \""title\"": \""Accounting technician\"", \""company\"": \""Mcknight Group\"", \""duration\"": \""8 years\""}]"", ""[{\""id\"": \""76791041-339a-4e43-9f22-0f942440313d\"", \""title\"": \""Furniture designer\"", \""company\"": \""Herman Group\"", \""duration\"": \""10 years\""}]"", ""[{\""id\"": \""4f510cb0-d65e-4592-a605-c62a15b7ac63\"", \""title\"": \""Geoscientist\"", \""company\"": \""Robinson, Buckley and West\"", \""duration\"": \""3 years\""}]"", ""[{\""id\"": \""631562be-bcc2-40d3-8d41-51d36ade6c1e\"", \""title\"": \""Housing manager/officer\"", \""company\"": \""Cummings and Sons\"", \""duration\"": \""9 years\""}]"", ""[{\""id\"": \""8a85d619-371a-4783-a200-13cc2639dc4f\"", \""title\"": \""Energy engineer\"", \""company\"": \""Sims Ltd\"", \""duration\"": \""5 years\""}]"", ""[{\""id\"": \""152f6dea-0b56-43d8-870d-5360ab25542f\"", \""title\"": \""Probation officer\"", \""company\"": \""Jacobson-Cain\"", \""duration\"": \""4 years\""}]"", ""[{\""id\"": \""cb474898-9d03-4c4c-acde-edf3120f512c\"", \""title\"": \""Engineer, materials\"", \""company\"": \""Pham PLC\"", \""duration\"": \""4 years\""}]""]",2024-09-10T17:02:58.060924
23445,AlphaSights,Former,Alexander Mora,Sports coach,"Torres, Stephens and Dawson",United States,"[""[{\""id\"": \""0d770343-1f05-4920-8c16-5c3417290424\"", \""title\"": \""Sales professional, IT\"", \""company\"": \""Woods-Munoz\"", \""duration\"": \""2 years\""}]"", ""[{\""id\"": \""671a4267-a270-4d9d-9dda-c49dbaa8ce74\"", \""title\"": \""TEFL teacher\"", \""company\"": \""Nolan, Keller and Gordon\"", \""duration\"": \""5 years\""}]"", ""[{\""id\"": \""1ccfdbd9-002e-4406-a326-846340376ad6\"", \""title\"": \""Clinical scientist, histocompatibility and immunogenetics\"", \""company\"": \""Doyle Group\"", \""duration\"": \""5 years\""}]""]",2024-09-10T17:02:58.060924
94752,Guidepoint,Customer,Christopher Ayers,"Psychotherapist, child",Taylor LLC,Luxembourg,"[""[{\""id\"": \""0c4a99a3-f896-45e2-9e77-3b88f1298fa7\"", \""title\"": \""Engineer, drilling\"", \""company\"": \""King-Rogers\"", \""duration\"": \""2 years\""}]"", ""[{\""id\"": \""a1d809b0-e6f3-4870-808c-ef28797be3c7\"", \""title\"": \""Cartographer\"", \""company\"": \""Miles, Ferrell and Williams\"", \""duration\"": \""5 years\""}]"", ""[{\""id\"": \""d81e53b7-6b89-42e1-8fbb-47da05d03b0c\"", \""title\"": \""Pharmacist, community\"", \""company\"": \""Collins PLC\"", \""duration\"": \""7 years\""}]"", ""[{\""id\"": \""8cb2059c-551e-492e-8d68-60b2dedceec7\"", \""title\"": \""Microbiologist\"", \""company\"": \""Rodriguez, Moss and Byrd\"", \""duration\"": \""8 years\""}]"", ""[{\""id\"": \""a0208ec3-1541-43f6-bb63-66ee51274eae\"", \""title\"": \""Research officer, political party\"", \""company\"": \""Chambers-Harper\"", \""duration\"": \""1 years\""}]"", ""[{\""id\"": \""569ffaee-8426-4d29-b446-8e29f27e19ff\"", \""title\"": \""Administrator, education\"", \""company\"": \""Valdez Ltd\"", \""duration\"": \""4 years\""}]""]",2024-09-10T17:02:58.060924
784,Third Bridge,Competitor,Sharon Nguyen,Chief Marketing Officer,Crawford and Sons,Cyprus,"[""[{\""id\"": \""0d369271-1edb-4d12-85b0-56e0d8046db7\"", \""title\"": \""Chartered certified accountant\"", \""company\"": \""Mason Group\"", \""duration\"": \""7 years\""}]"", ""[{\""id\"": \""321c85c3-d8a1-45bd-809a-2381a3915c30\"", \""title\"": \""Public affairs consultant\"", \""company\"": \""Smith PLC\"", \""duration\"": \""6 years\""}]"", ""[{\""id\"": \""21b3f97f-f0b7-4868-8bc8-d69cb4ededb5\"", \""title\"": \""Geochemist\"", \""company\"": \""Andrews Inc\"", \""duration\"": \""1 years\""}]"", ""[{\""id\"": \""8ef10470-ce70-47e0-997d-d82e52484d92\"", \""title\"": \""Chartered loss adjuster\"", \""company\"": \""Moore, Morse and Martinez\"", \""duration\"": \""4 years\""}]""]",2024-09-10T17:02:58.060924
46576,Guidepoint,Customer,Ashley Barry,Counselling psychologist,Williams Group,Malta,"[""[{\""id\"": \""1f74e630-980b-4e43-a064-26bcab5a28ab\"", \""title\"": \""Geoscientist\"", \""company\"": \""Anderson Group\"", \""duration\"": \""3 years\""}]"", ""[{\""id\"": \""81cc8dde-74cd-4c45-bcac-97c7d23f6c8e\"", \""title\"": \""Nature conservation officer\"", \""company\"": \""Brown, Reynolds and Vaughn\"", \""duration\"": \""10 years\""}]"", ""[{\""id\"": \""547120a3-badd-434f-9cba-e980ae65b272\"", \""title\"": \""Therapist, music\"", \""company\"": \""Riley, Reese and Pittman\"", \""duration\"": \""7 years\""}]"", ""[{\""id\"": \""ce9e4d1e-1d40-4159-9f70-ef1fa49deb99\"", \""title\"": \""Contractor\"", \""company\"": \""Avila and Sons\"", \""duration\"": \""7 years\""}]""]",2024-09-10T17:02:58.060924
44650,AlphaSights,Competitor,Nicole Clark,"Designer, ceramics/pottery","Savage, Page and Payne",Austria,"[""[{\""id\"": \""f7d4e865-24dd-4f18-ac45-4417e59d7bff\"", \""title\"": \""Engineer, aeronautical\"", \""company\"": \""Vasquez-Williams\"", \""duration\"": \""2 years\""}]"", ""[{\""id\"": \""50448822-c0fe-4a46-a4ac-6ebe8cc4d6f2\"", \""title\"": \""Engineer, production\"", \""company\"": \""Lang and Sons\"", \""duration\"": \""4 years\""}]"", ""[{\""id\"": \""1ac4de96-9e10-4044-92d4-55a88d85f274\"", \""title\"": \""Further education lecturer\"", \""company\"": \""Yang-Robinson\"", \""duration\"": \""10 years\""}]"", ""[{\""id\"": \""52a05d4a-c486-4782-9ad3-c53b9e95c2d3\"", \""title\"": \""Scientist, research (life sciences)\"", \""company\"": \""Long-Simmons\"", \""duration\"": \""2 years\""}]""]",2024-09-10T17:02:58.060924
52764,AlphaSights,Competitor,Gwendolyn Ramirez,Bonds trader,"Torres, Diaz and Smith",Belgium,"[""[{\""id\"": \""a6295aa2-79d3-4549-9335-1abc0296c8bc\"", \""title\"": \""Surveyor, minerals\"", \""company\"": \""Rodriguez-Stevens\"", \""duration\"": \""7 years\""}]"", ""[{\""id\"": \""fc3669c4-87b5-4019-a701-bc5469ae7dc4\"", \""title\"": \""Control and instrumentation engineer\"", \""company\"": \""Burgess-Rivera\"", \""duration\"": \""3 years\""}]"", ""[{\""id\"": \""71f2f3d3-c100-43b2-922a-754542385253\"", \""title\"": \""Product designer\"", \""company\"": \""Williams, Gross and King\"", \""duration\"": \""10 years\""}]"", ""[{\""id\"": \""180da0b8-05fc-4b51-b83b-73ed00d41cf9\"", \""title\"": \""Lawyer\"", \""company\"": \""Allen, Pena and Watson\"", \""duration\"": \""7 years\""}]"", ""[{\""id\"": \""c438fefb-7e1d-498d-910c-4643cbf079dc\"", \""title\"": \""Radio broadcast assistant\"", \""company\"": \""Smith, Mcintyre and Stephens\"", \""duration\"": \""6 years\""}]"", ""[{\""id\"": \""d870db68-5ab8-4633-87c3-3462a2ba205c\"", \""title\"": \""Embryologist, clinical\"", \""company\"": \""White-Mann\"", \""duration\"": \""8 years\""}]"", ""[{\""id\"": \""183d0a28-077a-4a12-94cf-843f52db69d6\"", \""title\"": \""Data processing manager\"", \""company\"": \""Baxter, Simpson and Flynn\"", \""duration\"": \""4 years\""}]"", ""[{\""id\"": \""c32b7d91-0f8c-4a8f-871d-c4c682e70dd1\"", \""title\"": \""Waste management officer\"", \""company\"": \""Morton-Ford\"", \""duration\"": \""6 years\""}]""]",2024-09-10T17:02:58.060924
57568,Dialectica,Customer,Elizabeth Keith,"Engineer, chemical",Newman Inc,Portugal,"[""[{\""id\"": \""3517b3a5-4ed2-4c25-a32f-ef9d965cef36\"", \""title\"": \""Facilities manager\"", \""company\"": \""Dixon-Ross\"", \""duration\"": \""4 years\""}]"", ""[{\""id\"": \""7bc2d743-7afa-4a15-8f6b-fa0ba86d0229\"", \""title\"": \""Chief Executive Officer\"", \""company\"": \""Salinas Ltd\"", \""duration\"": \""5 years\""}]"", ""[{\""id\"": \""6bc1ff88-be54-45f6-a335-ce5d7442183c\"", \""title\"": \""Health physicist\"", \""company\"": \""Smith and Sons\"", \""duration\"": \""5 years\""}]""]",2024-09-10T17:02:58.060924
49528,Third Bridge,Competitor,Debbie Pierce,Public affairs consultant,"Sanders, Smith and Shaw",Belgium,"[""[{\""id\"": \""3a5df06f-0303-4eec-906e-a7ec33b5a1f6\"", \""title\"": \""Fitness centre manager\"", \""company\"": \""Baldwin-Hernandez\"", \""duration\"": \""2 years\""}]"", ""[{\""id\"": \""368dacd3-82d4-47d2-a2c4-4e5ec6714eb6\"", \""title\"": \""Surveyor, planning and development\"", \""company\"": \""Chapman-Patel\"", \""duration\"": \""2 years\""}]"", ""[{\""id\"": \""3e2027cf-4e1d-4d8c-895b-9a83e10640ba\"", \""title\"": \""Horticulturist, commercial\"", \""company\"": \""Velasquez, Moore and Wilson\"", \""duration\"": \""4 years\""}]"", ""[{\""id\"": \""5dc679b1-5351-4f71-956a-2a417d4fdeeb\"", \""title\"": \""Advertising art director\"", \""company\"": \""Hawkins PLC\"", \""duration\"": \""2 years\""}]"", ""[{\""id\"": \""ee67ed47-8a3d-40e2-904e-cebf58d5bc1d\"", \""title\"": \""Financial trader\"", \""company\"": \""Taylor Group\"", \""duration\"": \""4 years\""}]""]",2024-09-10T17:02:58.060924
90469,AlphaSights,Competitor,Brenda Gutierrez,Oncologist,Tran and Sons,Norway,"[""[{\""id\"": \""882aee57-f1af-4f3d-8996-ffe44381eb6b\"", \""title\"": \""Film/video editor\"", \""company\"": \""Atkinson, Lee and Odom\"", \""duration\"": \""2 years\""}]"", ""[{\""id\"": \""b7104572-9523-4693-ac0b-5166f2242026\"", \""title\"": \""Lighting technician, broadcasting/film/video\"", \""company\"": \""Allen, Johnson and Ford\"", \""duration\"": \""6 years\""}]"", ""[{\""id\"": \""6da6a9d9-18ed-4da8-9f9f-3574f6b1fced\"", \""title\"": \""Industrial/product designer\"", \""company\"": \""Bryant-Carter\"", \""duration\"": \""10 years\""}]""]",2024-09-10T17:02:58.060924
8022,AlphaSights,Competitor,Evan Wells,"Conservator, furniture","Brock, Estrada and Kennedy",Sweden,"[""[{\""id\"": \""7e2957bf-4b67-4610-bcdc-cec38186beb3\"", \""title\"": \""Scientist, product/process development\"", \""company\"": \""Horton LLC\"", \""duration\"": \""8 years\""}]"", ""[{\""id\"": \""eb73255c-14d1-4b34-9ab9-077891ef933f\"", \""title\"": \""Information systems manager\"", \""company\"": \""Vasquez, Deleon and Johnson\"", \""duration\"": \""8 years\""}]"", ""[{\""id\"": \""9656693a-436e-497d-9b1e-b1b540fabc93\"", \""title\"": \""Heritage manager\"", \""company\"": \""Lamb and Sons\"", \""duration\"": \""1 years\""}]"", ""[{\""id\"": \""35308c48-ce49-4e86-8665-27e8b66fcffc\"", \""title\"": \""Sports administrator\"", \""company\"": \""Jones, Martin and Ward\"", \""duration\"": \""9 years\""}]"", ""[{\""id\"": \""dd969e73-501d-4d36-8ec8-871bb0da6bec\"", \""title\"": \""Call centre manager\"", \""company\"": \""Arnold-Nelson\"", \""duration\"": \""10 years\""}]""]",2024-09-10T17:02:58.060924
